frame,landmark,vector,total_vector
27,hand_1_9,"[-0.006146371364593506, -0.006625533103942871]",8.167556986293789e-05
27,hand_1_10,"[-0.0071007609367370605, -0.006113886833190918]",8.780041808975625e-05
27,hand_1_11,"[-0.007518112659454346, -0.005624175071716309]",8.815336319756284e-05
27,hand_1_12,"[-0.007325649261474609, -0.005051612854003906]",7.918392952888098e-05
27,hand_1_13,"[-0.0052599310874938965, -0.007558047771453857]",8.479096116076335e-05
27,hand_1_14,"[-0.006553471088409424, -0.006430983543395996]",8.430553264204832e-05
27,hand_1_15,"[-0.006664872169494629, -0.005425810813903809]",7.385994402397955e-05
27,hand_1_16,"[-0.005688726902008057, -0.004708826541900635]",5.453466116733807e-05
27,hand_1_17,"[-0.004140079021453857, -0.007965028285980225]",8.05819299003474e-05
27,hand_1_18,"[-0.0059621334075927734, -0.007185816764831543]",8.718299734766788e-05
27,hand_1_19,"[-0.007555067539215088, -0.006241738796234131]",9.603834872251582e-05
27,hand_1_20,"[-0.008239209651947021, -0.005501151084899902]",9.814723894763233e-05
28,pose_0,"[0.006809890270233154, -0.01705549657344818]",0.00033726456885951883
28,pose_1,"[0.002765059471130371, -0.012452110648155212]",0.0001627006134727882
28,pose_2,"[0.0016757845878601074, -0.01194736361503601]",0.0001455477513347958
28,pose_3,"[0.0004031062126159668, -0.01166871190071106]",0.0001363213320404455
28,pose_4,"[0.003075838088989258, -0.011630728840827942]",0.00014473463331854397
28,pose_5,"[0.001392751932144165, -0.010380297899246216]",0.0001096903424215867
28,pose_6,"[0.0007351934909820557, -0.009301796555519104]",8.706392862944945e-05
28,pose_7,"[-0.005889713764190674, -0.006219267845153809]",7.336802075386117e-05
28,pose_8,"[-0.005233824253082275, -0.004709765315055847]",4.957480563505534e-05
28,pose_9,"[0.0045678019523620605, -0.014425128698348999]",0.00022894915263993454
28,pose_10,"[0.004953712224960327, -0.012030094861984253]",0.00016926244719606132
28,pose_11,"[-0.006681978702545166, -0.00718417763710022]",9.626124770267808e-05
28,pose_12,"[-0.003587067127227783, 0.00018265843391418457]",1.2900414678718164e-05
28,pose_13,"[-0.0007349848747253418, -0.00834566354751587]",7.019030281441019e-05
28,pose_14,"[0.021639302372932434, 0.005738556385040283]",0.0005011904365714859
28,pose_15,"[-0.0024990439414978027, -0.005891084671020508]",4.095009922266968e-05
28,pose_16,"[-0.0004946887493133545, -0.034755557775497437]",0.0012081935132446375
28,pose_17,"[-0.004083454608917236, -0.00805288553237915]",8.152356694068885e-05
28,pose_18,"[0.000984787940979004, -0.03763633966445923]",0.0014174638706272447
28,pose_19,"[-0.0037783384323120117, -0.0062389373779296875]",5.3200180914814155e-05
28,pose_20,"[-0.0024266839027404785, -0.04104417562484741]",0.0016905131474871382
28,pose_21,"[-0.0030564069747924805, -0.0073541998863220215]",6.342587956353896e-05
28,pose_22,"[-0.0022992193698883057, -0.042593955993652344]",0.001819531496900062
28,pose_23,"[-0.0013887286186218262, -0.0015200972557067871]",4.239262842986591e-06
28,pose_24,"[-0.0002168118953704834, -0.0002974867820739746]",1.355057834828699e-07
28,pose_25,"[-0.00033098459243774414, -0.0031507015228271484]",1.0036470886376492e-05
28,pose_26,"[-0.0018870234489440918, 0.0007493495941162109]",4.1223823110669855e-06
28,pose_27,"[3.254413604736328e-05, -0.005437254905700684]",2.956480003035722e-05
28,pose_28,"[-0.001513153314590454, 0.0014259815216064453]",4.323056253419111e-06
28,pose_29,"[-0.00024002790451049805, -0.0075359344482421875]",5.6847921403146984e-05
28,pose_30,"[-0.00157204270362854, 0.0009275674819946289]",3.331699695685586e-06
28,pose_31,"[0.00115966796875, -0.0012433528900146484]",2.8907562068525294e-06
28,pose_32,"[2.4616718292236328e-05, 0.003963947296142578]",1.5713484149415535e-05
29,pose_0,"[-0.04106926918029785, 0.003829777240753174]",0.001701352064717554
29,pose_1,"[-0.04057353734970093, 0.002573952078819275]",0.0016528371623716342
29,pose_2,"[-0.03997087478637695, 0.0021039098501205444]",0.001602097267845659
29,pose_3,"[-0.03704434633255005, 0.0015435367822647095]",0.0013746661010041183
29,pose_4,"[-0.029917478561401367, 0.0029694288969039917]",0.0009038730314456789
29,pose_5,"[-0.02872633934020996, 0.002896517515182495]",0.0008335923856046534
29,pose_6,"[-0.029238730669021606, 0.0029021501541137695]",0.0008633258466526073
29,pose_7,"[-0.02144777774810791, 0.00043007731437683105]",0.0004601921368285744
29,pose_8,"[-0.017417937517166138, 0.0018191486597061157]",0.00030669384919801423
29,pose_9,"[-0.0467647910118103, 0.002673208713531494]",0.0021940917232043944
29,pose_10,"[-0.03150707483291626, 0.0022314786911010742]",0.0009976752616758233
29,pose_11,"[-0.0064806342124938965, -0.006892204284667969]",8.950109969774189e-05
29,pose_12,"[-0.0012234747409820557, 0.0001074373722076416]",1.5084332307679915e-06
29,pose_13,"[-0.0012316703796386719, -0.007794439792633057]",6.227030360506092e-05
29,pose_14,"[0.0157385915517807, 0.0008175969123840332]",0.00024837172874492275
29,pose_15,"[-0.0013701915740966797, -0.0030463337898254395]",1.1157574508757762e-05
29,pose_16,"[-0.009976446628570557, -0.013920962810516357]",0.0002933226929044963
29,pose_17,"[-0.0011865496635437012, -0.0031247735023498535]",1.117210954504344e-05
29,pose_18,"[-0.010108023881912231, -0.017407923936843872]",0.00040520796258824987
29,pose_19,"[-0.00045734643936157227, -0.0020476579666137695]",4.402068913833546e-06
29,pose_20,"[-0.00276106595993042, -0.023368418216705322]",0.0005537064551859316
29,pose_21,"[-0.00020945072174072266, -0.002501547336578369]",6.301608681980042e-06
29,pose_22,"[-0.0026218295097351074, -0.023881524801254272]",0.0005772012168110408
29,pose_23,"[-0.0003650188446044922, -0.0024355649948120117]",6.065215600870033e-06
29,pose_24,"[-5.620718002319336e-05, -0.00017392635345458984]",3.340962351217058e-08
29,pose_25,"[-0.0019550323486328125, -0.004075765609741211]",2.0434016789749876e-05
29,pose_26,"[-0.0016327202320098877, -0.0006642341613769531]",3.1069823771545657e-06
29,pose_27,"[5.733966827392578e-05, -0.004620909690856934]",2.1356094208613285e-05
29,pose_28,"[2.5600194931030273e-05, 0.0003685951232910156]",1.3651773489442576e-07
29,pose_29,"[0.0005497932434082031, -0.0056345462799072266]",3.205038439091368e-05
29,pose_30,"[0.0005020201206207275, 1.5020370483398438e-05]",2.522498130375084e-07
29,pose_31,"[0.00027632713317871094, -0.0028009414672851562]",7.921629787688289e-06
29,pose_32,"[-0.00038307905197143555, 0.002039790153503418]",4.307493430388831e-06
29,hand_0_0,"[-0.0005596280097961426, -0.00041866302490234375]",4.88462237768772e-07
29,hand_0_1,"[-0.0009377002716064453, 0.00038230419158935547]",1.025438294277592e-06
29,hand_0_2,"[-0.0014937520027160645, 0.0018941760063171387]",5.819197788525798e-06
29,hand_0_3,"[-0.0008892416954040527, 0.002961456775665283]",9.56097702697889e-06
29,hand_0_4,"[-0.0001819133758544922, 0.0036050081253051758]",1.3029176059831116e-05
29,hand_0_5,"[-0.0026265978813171387, 0.0023499131202697754]",1.2421108102955714e-05
29,hand_0_6,"[-0.0011499524116516113, 0.003134012222290039]",1.1144423158526706e-05
29,hand_0_7,"[-0.001091599464416504, 0.003141164779663086]",1.1058505563710241e-05
29,hand_0_8,"[-0.0011796653270721436, 0.003157496452331543]",1.1361394130382507e-05
29,hand_0_9,"[-0.002939164638519287, 0.002731502056121826]",1.6099792254919976e-05
29,hand_0_10,"[-0.0025803446769714355, 0.00474095344543457]",2.9134818223752745e-05
29,hand_0_11,"[-0.0028473734855651855, 0.0049784183502197266]",3.289218503610414e-05
29,hand_0_12,"[-0.0029540657997131348, 0.005598783493041992]",4.0072881350994294e-05
29,hand_0_13,"[-0.002039790153503418, 0.001995086669921875]",8.141114690829454e-06
29,hand_0_14,"[-0.0017972588539123535, 0.004113495349884033]",2.015098338148391e-05
29,hand_0_15,"[-0.001006782054901123, 0.00528794527053833]",2.897597529027962e-05
29,hand_0_16,"[-0.0003999471664428711, 0.0072814226150512695]",5.317907303492575e-05
29,hand_0_17,"[-0.0006986856460571289, 0.0003307461738586426]",5.97554663528399e-07
29,hand_0_18,"[0.00039196014404296875, 0.0011478066444396973]",1.4710928475381024e-06
29,hand_0_19,"[0.0008925199508666992, 0.002818584442138672]",8.741010120161263e-06
29,hand_0_20,"[0.001422107219696045, 0.004869997501373291]",2.5739264607693713e-05
30,pose_0,"[-0.04528015851974487, 0.015864506363868713]",0.002301975317742455
30,pose_1,"[-0.04363331198692322, 0.010172292590141296]",0.002007341451487621
30,pose_2,"[-0.045156002044677734, 0.007595911622047424]",0.002096762394028895
30,pose_3,"[-0.04586923122406006, 0.005256444215774536]",0.002131616578879836
30,pose_4,"[-0.03810250759124756, 0.014549031853675842]",0.0016634754126203521
30,pose_5,"[-0.034446775913238525, 0.014103055000305176]",0.0013854765311585027
30,pose_6,"[-0.03312566876411438, 0.01349465548992157]",0.0012794156578614935
30,pose_7,"[-0.02936244010925293, 0.002124801278114319]",0.0008666676696409414
30,pose_8,"[-0.016281217336654663, 0.0049340128898620605]",0.0002894225211607093
30,pose_9,"[-0.036995887756347656, 0.009443044662475586]",0.001457866803377783
30,pose_10,"[-0.029934793710708618, 0.010739058256149292]",0.0010114192467316485
30,pose_11,"[-0.004281222820281982, -0.0025964677333831787]",2.5070513527403193e-05
30,pose_12,"[-5.960464477539063e-08, 0.0002773404121398926]",7.691770775863915e-08
30,pose_13,"[-0.0006751418113708496, 0.0010225772857666016]",1.5014807708269018e-06
30,pose_14,"[0.009732693433761597, 0.037413954734802246]",0.0014945293303734175
30,pose_15,"[-0.005121111869812012, 0.0002841353416442871]",2.6306519675500795e-05
30,pose_16,"[-0.019181400537490845, 0.008168727159500122]",0.000434654229986009
30,pose_17,"[-0.0035880208015441895, 0.00030672550201416016]",1.2967973805899646e-05
30,pose_18,"[-0.05164533853530884, 0.006198316812515259]",0.0027056601237349653
30,pose_19,"[-0.005185544490814209, 0.0010256767272949219]",2.7941884415128015e-05
30,pose_20,"[-0.06741952896118164, 0.007079601287841797]",0.004595513639742421
30,pose_21,"[-0.005283772945404053, 0.0005957484245300293]",2.827317272391383e-05
30,pose_22,"[-0.0554485023021698, 0.008622437715530396]",0.0031488828397119306
30,pose_23,"[5.364418029785156e-06, -0.0010275840759277344]",1.055957810081054e-06
30,pose_24,"[0.00026726722717285156, 0.0005644559860229492]",3.900423308778045e-07
30,pose_25,"[-0.0019611120223999023, 0.0005081892013549805]",4.104216628775248e-06
30,pose_26,"[0.00018423795700073242, 0.0005451440811157227]",3.3112569397530933e-07
30,pose_27,"[0.004701733589172363, 0.0015853643417358398]",2.4619678839599146e-05
30,pose_28,"[0.0062753260135650635, 0.0001823902130126953]",3.941298276632921e-05
30,pose_29,"[0.009476065635681152, 0.001590132713317871]",9.23243419777009e-05
30,pose_30,"[0.009896785020828247, 0.0007352828979492188]",9.848699468850697e-05
30,pose_31,"[0.0001437664031982422, 0.0020705461502075195]",4.3078301388277396e-06
30,pose_32,"[4.521012306213379e-05, 0.001026153564453125]",1.055035093067147e-06
30,hand_0_0,"[0.015108883380889893, -0.0063062310218811035]",0.0002680469067186664
30,hand_0_1,"[0.001172482967376709, -0.0013931989669799805]",3.3157196703825775e-06
30,hand_0_2,"[-0.0008476376533508301, 0.00129622220993042]",2.3986816088950036e-06
30,hand_0_3,"[-0.0019712448120117188, 0.004003286361694336]",1.991210780261099e-05
30,hand_0_4,"[-0.0007383227348327637, 0.007066071033477783]",5.047448031092472e-05
30,hand_0_5,"[-0.0043784379959106445, 0.004304766654968262]",3.770173523776066e-05
30,hand_0_6,"[-0.006387114524841309, 0.007111191749572754]",9.136428005263042e-05
30,hand_0_7,"[-0.0029851198196411133, 0.009158015251159668]",9.278018367808727e-05
30,hand_0_8,"[0.0023367702960968018, 0.011066675186157227]",0.00012793179509262842
30,hand_0_9,"[-0.005122184753417969, 0.005791127681732178]",5.9773936474272205e-05
30,hand_0_10,"[-0.013502776622772217, 0.018509507179260254]",0.0005249268325435708
30,hand_0_11,"[-0.007613539695739746, 0.022201597690582275]",0.0005508769267130731
30,hand_0_12,"[0.003348410129547119, 0.022366225719451904]",0.0005114599033291256
30,hand_0_13,"[-0.0046607255935668945, 0.006876051425933838]",6.900244627061625e-05
30,hand_0_14,"[-0.010596871376037598, 0.020258724689483643]",0.0005227096090045791
30,hand_0_15,"[-0.004934489727020264, 0.021597981452941895]",0.0004908219917076906
30,hand_0_16,"[0.004959285259246826, 0.019118189811706543]",0.0003900996919590227
30,hand_0_17,"[-0.0036115646362304688, 0.007062196731567383]",6.291802179703154e-05
30,hand_0_18,"[-0.006940901279449463, 0.01616114377975464]",0.00030935867884096524
30,hand_0_19,"[-0.004681289196014404, 0.017259716987609863]",0.0003198122990291097
30,hand_0_20,"[9.59634780883789e-05, 0.015773892402648926]",0.0002488248905194723
31,pose_0,"[0.02135220170021057, 0.006901964545249939]",0.0005035536320303624
31,pose_1,"[0.018599629402160645, 0.005493789911270142]",0.0003761279414868923
31,pose_2,"[0.0192452073097229, 0.004678592085838318]",0.0003922672282998807
31,pose_3,"[0.019023120403289795, 0.003914549946784973]",0.0003772028111639347
31,pose_4,"[0.01204577088356018, 0.008505329489707947]",0.00021744122590772186
31,pose_5,"[0.00906476378440857, 0.00934329628944397]",0.00016946712801946262
31,pose_6,"[0.007381051778793335, 0.009881183505058289]",0.00015211771282186426
31,pose_7,"[0.0067615509033203125, 0.0008260011672973633]",4.640084854656834e-05
31,pose_8,"[-0.008140623569488525, 0.007280617952346802]",0.00011927714986814664
31,pose_9,"[0.022554218769073486, 0.004007905721664429]",0.0005247560925569772
31,pose_10,"[0.010252594947814941, 0.0054209232330322266]",0.00013450211186238903
31,pose_11,"[-0.003688216209411621, -0.00014856457710266113]",1.362501024093632e-05
31,pose_12,"[-0.001417398452758789, 0.004752784967422485]",2.4597983320440164e-05
31,pose_13,"[-0.00017970800399780273, 0.0016091465950012207]",2.621647730904897e-06
31,pose_14,"[0.0028596073389053345, 0.04592639207839966]",0.002117410843471612
31,pose_15,"[-0.00703960657119751, 0.0007213354110717773]",5.007638545251325e-05
31,pose_16,"[-0.05983021855354309, 0.006714820861816406]",0.0036247438713710167
31,pose_17,"[-0.0025923848152160645, 0.0032411813735961914]",1.7225715726709723e-05
31,pose_18,"[-0.08450928330421448, -0.008586585521697998]",0.0072155484155134175
31,pose_19,"[-0.004586637020111084, 0.0035567879676818848]",3.3687979801300116e-05
31,pose_20,"[-0.08453646302223206, -0.008754223585128784]",0.007223050010887633
31,pose_21,"[-0.006187081336975098, 0.0034357309341430664]",5.008422252217315e-05
31,pose_22,"[-0.07266613841056824, -0.004005730152130127]",0.005296413545555545
31,pose_23,"[0.0020488500595092773, -0.00225675106048584]",9.290711915355132e-06
31,pose_24,"[0.000195235013961792, 0.0005002021789550781]",2.883189305080691e-07
31,pose_25,"[0.0025790929794311523, 0.0012744665145874023]",8.27598549335562e-06
31,pose_26,"[0.0031793415546417236, 0.0013043880462646484]",1.1809640896309759e-05
31,pose_27,"[0.007823467254638672, 0.0010385513305664062]",6.228522875062481e-05
31,pose_28,"[0.006223529577255249, 0.0012623071670532227]",4.032573978296483e-05
31,pose_29,"[0.007950067520141602, 0.000926971435546875]",6.406284961713027e-05
31,pose_30,"[0.006438523530960083, 0.0009046792984008789]",4.22730298916818e-05
31,pose_31,"[0.011833429336547852, 0.0014548301696777344]",0.00014214658068567587
31,pose_32,"[0.007200062274932861, 0.003024578094482422]",6.098896941253429e-05
31,hand_0_0,"[-0.014567732810974121, 0.010199785232543945]",0.0003162544580419535
31,hand_0_1,"[0.0003845095634460449, 0.006189584732055664]",3.8458806759678055e-05
31,hand_0_2,"[0.0015944838523864746, 0.007211148738861084]",5.4543044889499015e-05
31,hand_0_3,"[0.002163410186767578, 0.0071228742599487305]",5.54156813592499e-05
31,hand_0_4,"[-0.0009320378303527832, 0.006309151649475098]",4.067408905328307e-05
31,hand_0_5,"[0.002609848976135254, 0.006513833999633789]",4.924134505301936e-05
31,hand_0_6,"[0.008589446544647217, 0.007753491401672363]",0.00013389522085915928
31,hand_0_7,"[0.007998228073120117, 0.008157312870025635]",0.0001305134055691326
31,hand_0_8,"[0.005774080753326416, 0.008819639682769775]",0.0001111260526798219
31,hand_0_9,"[0.004070281982421875, 0.006218016147613525]",5.5230920228410696e-05
31,hand_0_10,"[0.016623258590698242, 0.001947164535522461]",0.0002801241759016193
31,hand_0_11,"[0.01494818925857544, 0.0035001635551452637]",0.00023569950702295728
31,hand_0_12,"[0.008292436599731445, 0.006864488124847412]",0.00011588570197673675
31,hand_0_13,"[0.0037294626235961914, 0.00577390193939209]",4.7246835066516724e-05
31,hand_0_14,"[0.0156363844871521, 0.0006154179573059082]",0.0002448752590922254
31,hand_0_15,"[0.016103148460388184, 0.0015007853507995605]",0.0002615637470064769
31,hand_0_16,"[0.0118294358253479, 0.0039885640144348145]",0.00015584419484326872
31,hand_0_17,"[0.0030869245529174805, 0.005368173122406006]",3.834638586752703e-05
31,hand_0_18,"[0.008177399635314941, 0.003133535385131836]",7.668890880552226e-05
31,hand_0_19,"[0.00831538438796997, 0.0026834607124328613]",7.63465789148654e-05
31,hand_0_20,"[0.005706667900085449, 0.0029345154762268066]",4.117743960208031e-05
32,pose_0,"[0.007870405912399292, 0.0045897215604782104]",8.300883322864827e-05
32,pose_1,"[0.007771611213684082, 0.004415974020957947]",7.989876741043567e-05
32,pose_2,"[0.008362650871276855, 0.004691481590270996]",9.194392910671922e-05
32,pose_3,"[0.008378744125366211, 0.005027666687965393]",9.54807854436357e-05
32,pose_4,"[0.005678445100784302, 0.003948807716369629]",4.783782114348156e-05
